time,x,y,z,roll,pitch,yaw
1638729713.7945118,,,,,,
1638729713.860129,,,,,,
1638729713.9135962,,,,,,
1638729713.9751406,,,,,,
1638729714.0429025,,,,,,
1638729714.0962565,,,,,,
1638729714.157372,,,,,,
1638729714.2132418,,,,,,
1638729714.2762032,,,,,,
1638729714.3366787,,,,,,
1638729714.4013207,3.4738296632701555,1.3051992748531902,-0.36411751402412884,-0.6235934782357925,38.940140966878474,-178.03125216735322
1638729714.4556236,3.5062310976354896,1.3097004787950721,-0.35275600111799976,1.5860788778881711,38.89048040192539,178.56135911400077
1638729714.511997,,,,,,
1638729714.581092,3.5778692389003925,1.3174539023558933,-0.3549944929496558,1.5604884979351452,34.531381979164934,177.82640145349905
1638729714.630002,,,,,,
1638729714.6954064,,,,,,
1638729714.7514045,,,,,,
1638729714.8169014,,,,,,
1638729714.877392,3.678035545593338,1.3423489599029665,-0.2810258369028604,-0.13782496120977794,32.50207808482653,177.80887291916324
1638729714.940761,3.6916225278852584,1.3514923929524825,-0.26960896568575055,0.6334915116078123,32.93227136539928,177.67101650901674
1638729714.9994256,3.7023995069006403,1.3391450714665654,-0.25158109146864316,-1.9828688204937281,34.33030106201794,178.11551267344979
1638729715.0522313,,,,,,
1638729715.110447,,,,,,
1638729715.1721587,,,,,,
1638729715.2300007,,,,,,
1638729715.2967515,,,,,,
1638729715.3499312,,,,,,
1638729715.410388,,,,,,
1638729715.4711363,,,,,,
1638729715.5307522,,,,,,
1638729715.5902462,,,,,,
1638729715.6515257,,,,,,
1638729715.712252,,,,,,
1638729715.7729175,,,,,,
1638729715.8310378,,,,,,
1638729715.8911781,,,,,,
1638729715.9496055,,,,,,
1638729716.0102112,,,,,,
1638729716.0710256,,,,,,
1638729716.1285663,,,,,,
1638729716.191387,,,,,,
1638729716.2487578,,,,,,
1638729716.3121414,,,,,,
1638729716.371716,,,,,,
1638729716.4281557,,,,,,
1638729716.4937525,,,,,,
1638729716.5518665,,,,,,
1638729716.6103816,,,,,,
1638729716.675523,,,,,,
1638729716.729361,,,,,,
1638729716.7928765,,,,,,
1638729716.851321,,,,,,
1638729716.9096317,,,,,,
1638729716.9741333,,,,,,
1638729717.0313509,,,,,,
1638729717.0982826,,,,,,
1638729717.1491697,,,,,,
1638729717.2119823,,,,,,
1638729717.2712364,,,,,,
1638729717.329326,,,,,,
1638729717.393726,,,,,,
1638729717.4520495,,,,,,
1638729717.5137045,,,,,,
1638729717.5761175,,,,,,
1638729717.6291797,,,,,,
1638729717.692027,,,,,,
1638729717.754413,,,,,,
1638729717.8131638,,,,,,
1638729717.8719907,,,,,,
1638729717.9322233,,,,,,
1638729717.9965014,,,,,,
1638729718.0548396,,,,,,
1638729718.1101525,,,,,,
1638729718.1708686,,,,,,
1638729718.2334518,,,,,,
1638729718.2938254,,,,,,
1638729718.3504157,,,,,,
1638729718.4075584,,,,,,
1638729718.4666822,,,,,,
1638729718.5293055,,,,,,
1638729718.5885067,,,,,,
1638729718.6481528,,,,,,
1638729718.7090533,,,,,,
1638729718.7683966,,,,,,
1638729718.829298,,,,,,
1638729718.8925436,,,,,,
1638729718.949161,,,,,,
1638729719.0083497,,,,,,
1638729719.065999,,,,,,
1638729719.1262853,,,,,,
1638729719.1892924,,,,,,
1638729719.2547557,4.5507305011661305,1.5204497505957182,-0.5275534429713817,11.627751737405656,-65.52111398132215,173.7362120421507
1638729719.3105328,4.53213595025055,1.321402842783099,-0.5628393230985247,-9.776457396351566,-61.29818371700772,164.55390459736938
1638729719.369891,4.5348226534487575,1.3033987523942703,-0.5783636686672555,-11.956532082253542,-60.154176702102,163.39918775391473
1638729719.4309254,4.535232268518563,1.3124058718890197,-0.6058257397663105,-10.24577319621961,-58.94801209640516,164.6493929583056
1638729719.4905193,4.575397398178767,1.326747545439586,-0.6017769923705549,-9.513703636918992,-60.96080791768703,164.57352533378634
1638729719.5562701,4.54695858394164,1.3141042910591993,-0.6973743985482006,-6.526558602631051,-55.32683763275041,167.65830130891936
1638729719.6128917,4.553819440531665,1.3183354751119878,-0.6929137043070455,-5.900353482207948,-55.950592229098206,168.09007156001863
1638729719.6723497,4.135204228626558,1.7958196851844184,-0.980167585997153,31.298622869463447,-25.778343670030708,-173.8771237907183
1638729719.7344038,4.558649681690187,1.3208145620677727,-0.7366780035488478,-4.997782444023384,-54.54440041429202,167.82819023507662
1638729719.793936,4.551663979011394,1.308543496335977,-0.783199352762812,-5.598097675118822,-52.305635296558435,167.2988880364986
1638729719.8513505,4.561753422574332,1.3280589391463198,-0.7540733747532817,-5.322884119624276,-53.89148464189698,166.88703583754258
1638729719.9127357,4.580096578436409,1.339007641298576,-0.7401344455285785,-5.289842955565843,-55.457551998096285,166.5944563047712
1638729719.97117,4.591557675194691,1.355320925896644,-0.7229627940447547,-3.411610359263301,-57.328226589501845,168.55185519443683
1638729720.0326424,4.504664971981338,1.2617004551712587,-0.8699618747008944,-7.192426765320546,-47.95581318963203,167.79537395822894
1638729720.085943,,,,,,
1638729720.1509335,4.573365701211056,1.3163424579459788,-0.7240652140753108,-6.6553496847403135,-57.92441741469534,166.14251731536757
1638729720.206851,,,,,,
1638729720.2661717,,,,,,
1638729720.3283274,,,,,,
1638729720.3952622,4.5406895677827785,1.30662875371469,-0.7648927450389276,-2.0765698686944445,-56.20183111536972,168.760797414315
1638729720.4513314,4.503979516528035,1.2770136640687115,-0.8229546504425469,-3.4228797424381088,-52.22026208672024,168.4848277537032
1638729720.5162082,4.505557345442428,1.3033921921064664,-0.8127048621629773,-1.981769543102715,-52.62266854493931,168.9748329828709
1638729720.5711277,4.478269624210304,1.2939436363269174,-0.8836870264734207,-0.7276011499801414,-49.13377645947736,170.23957908709747
1638729720.6310344,4.49652576182068,1.299863563817736,-0.8919665247592994,0.3563063452166324,-49.792525345256465,171.0342932695497
1638729720.6866124,,,,,,
1638729720.7498307,,,,,,
1638729720.8070843,,,,,,
1638729720.8684452,,,,,,
1638729720.934636,4.360115438669416,1.6096132018053781,-1.1904824291037843,19.878085823950837,-34.89292090254599,177.5283617818196
1638729720.9902968,,,,,,
1638729721.0449524,,,,,,
1638729721.1117857,,,,,,
1638729721.1726463,4.298395220871031,1.222721707742012,-1.4639805335601896,3.457773357069222,-30.403964766749425,171.11244629134117
1638729721.2259114,,,,,,
1638729721.2868733,,,,,,
1638729721.3465412,,,,,,
1638729721.4129093,,,,,,
1638729721.4685543,,,,,,
1638729721.527079,,,,,,
1638729721.587245,,,,,,
1638729721.647506,,,,,,
1638729721.7066822,,,,,,
1638729721.7694147,,,,,,
1638729721.8260639,,,,,,
1638729721.8912108,4.97739040436335,1.3295417625222443,-1.2680718626006733,-2.957648967501056,-51.59154529712412,166.57447030144638
1638729721.9531527,4.557518943244261,1.3586942447274613,-1.713867158328231,3.228872513391522,-32.21303033471014,170.23678858609082
1638729722.0061,,,,,,
1638729722.0657856,,,,,,
1638729722.1283174,,,,,,
1638729722.1952574,4.673959954389995,1.2130409121060877,-1.7550194432029884,-0.23592151382151838,-34.04824005760204,169.99382803022976
1638729722.2515745,4.558744610018062,2.0374197840325996,-1.5984859078389386,29.44640256395345,-34.79425842436812,178.35651810376592
1638729722.311302,5.158004004886937,1.5659172000243462,-1.2164903107388314,9.759235048061791,-57.67104234517818,173.03674182960972
1638729722.3617787,,,,,,
1638729722.430939,,,,,,
1638729722.4916306,4.351773191633699,1.1583252897457246,-2.021940644293263,2.0780610589867012,-23.91577187041065,173.99860168728898
1638729722.5473654,4.030502813355996,1.82230565858278,-1.965333692479158,22.08043420987579,-16.742033875215476,175.7106542350328
1638729722.6121948,5.06428570999428,1.40364190789177,-1.5789019348269113,4.567984572633428,-48.2085677263826,171.1560348642049
1638729722.6672797,5.163542601353573,2.0392781240465836,-1.28855271148896,29.390123872616332,-57.56381750770157,179.21543440338453
1638729722.7250907,,,,,,
1638729722.7894547,5.082875877567415,1.4045219361719565,-1.6685111216143784,4.281352397129262,-46.50409763103923,170.85694160308583
1638729722.848534,4.888846637762965,2.4428200116024197,-1.2619967563185488,50.9212400266633,-45.600251539756,-167.8088887319934
1638729722.9059844,,,,,,
1638729722.961555,,,,,,
1638729723.0315137,3.9005061418095517,1.2235248995678052,-2.4208832626674246,6.5399282224191175,-10.935693293575088,174.651121222588
1638729723.088726,3.8204597188295644,0.655334039200137,-2.2266404039757957,-7.292198383585434,-7.662267706195176,172.82740374405537
1638729723.151091,5.059507013253873,1.3752578603804029,-1.862317125429159,5.885750563658373,-43.069864960687404,171.09026192333764
1638729723.2067626,,,,,,
1638729723.2640932,,,,,,
1638729723.3244834,,,,,,
1638729723.3862467,,,,,,
1638729723.4443967,,,,,,
1638729723.5077171,,,,,,
1638729723.5637913,,,,,,
1638729723.6249974,,,,,,
1638729723.6853068,,,,,,
1638729723.7445798,,,,,,
1638729723.8084345,,,,,,
1638729723.862268,,,,,,
1638729723.924453,,,,,,
1638729723.9837892,,,,,,
1638729724.0467052,,,,,,
1638729724.1029215,,,,,,
1638729724.1630285,,,,,,
1638729724.2262633,,,,,,
1638729724.284319,,,,,,
1638729724.3465414,,,,,,
1638729724.4045746,,,,,,
1638729724.467273,,,,,,
1638729724.524951,,,,,,
1638729724.5887191,,,,,,
1638729724.6566951,,,,,,
1638729724.7823431,,,,,,
1638729724.9119413,,,,,,
1638729725.0393856,,,,,,
1638729725.1551309,,,,,,
1638729725.3003385,,,,,,
1638729725.4264665,,,,,,
1638729725.4877577,,,,,,
1638729725.5434775,,,,,,
1638729725.605896,,,,,,
1638729725.666089,,,,,,
1638729725.7245722,,,,,,
1638729725.7881415,,,,,,
1638729725.843728,,,,,,
1638729725.9048944,,,,,,
1638729725.96666,,,,,,
1638729726.026458,,,,,,
1638729726.0852847,,,,,,
1638729726.1430936,,,,,,
1638729726.2052844,,,,,,
1638729726.2629151,,,,,,
1638729726.3329277,,,,,,
1638729726.3886,,,,,,
1638729726.4451559,,,,,,
1638729726.4997833,,,,,,
1638729726.56056,,,,,,
1638729726.6227407,,,,,,
1638729726.6807678,,,,,,
1638729726.7416704,,,,,,
1638729726.8050404,,,,,,
1638729726.8595078,,,,,,
1638729726.925542,,,,,,
1638729726.9828546,,,,,,
1638729727.0396178,,,,,,
1638729727.1018462,,,,,,
1638729727.1594138,,,,,,
1638729727.221882,,,,,,
1638729727.2809775,,,,,,
1638729727.3413138,,,,,,
1638729727.4021142,,,,,,
1638729727.4600997,,,,,,
1638729727.5238264,,,,,,
1638729727.5811675,,,,,,
1638729727.6401384,,,,,,
1638729727.7006571,,,,,,
1638729727.7640023,,,,,,
1638729727.8219166,,,,,,
1638729727.8842247,,,,,,
1638729727.9406364,,,,,,
1638729728.001889,,,,,,
1638729728.0588028,,,,,,
1638729728.1222618,,,,,,
1638729728.1824028,,,,,,
1638729728.242419,,,,,,
1638729728.3013334,,,,,,
1638729728.362543,,,,,,
1638729728.4240568,,,,,,
1638729728.485123,3.2882332600665545,1.1623587759291285,3.506746411232669,162.84360017276387,-18.40808272205748,0.5686570607460539
1638729728.5499945,3.2533585845476476,1.1746842945480438,3.521652667031457,163.964635770942,-14.703833652773188,1.1870611199942542
1638729728.6048665,3.1012093511278795,1.1829209688665727,3.6196348598412262,166.43895908504982,1.2088882352266386,3.1553746400071483
1638729728.6648495,3.06764544450573,1.1667546209186772,3.6204998810171665,165.3879053800472,4.700647194314384,3.4594272670209127
1638729728.7305818,3.2101831550111055,1.2360766834324426,3.559376928846257,170.81315145115443,-8.37471404625721,-0.30465678446363975
1638729728.7805939,,,,,,
1638729728.840271,,,,,,
1638729728.9034622,,,,,,
1638729728.959518,,,,,,
1638729729.0248883,,,,,,
1638729729.0838358,,,,,,
1638729729.1400402,,,,,,
1638729729.2086625,3.2250078992257576,1.1315813549413556,3.4165144264384084,159.79340463481344,-16.07106278331195,1.2995459835952794
1638729729.2593682,,,,,,
1638729729.3303456,3.142631652876503,1.2525876295947231,3.5324934278968483,174.50231023986342,-6.655218930376638,2.9048062138943447
1638729729.3846,3.1293328669120415,1.1413984084118554,3.439473368751789,160.75095925787932,-9.977894138307624,4.307462177574885
1638729729.439945,,,,,,
1638729729.5026512,,,,,,
1638729729.5618107,,,,,,
1638729729.6228642,,,,,,
1638729729.6826952,,,,,,
1638729729.740804,,,,,,
1638729729.8048189,,,,,,
1638729729.860296,,,,,,
1638729729.9228134,,,,,,
1638729729.979869,,,,,,
1638729730.0443993,,,,,,
1638729730.102107,,,,,,
1638729730.1596467,,,,,,
1638729730.2234538,,,,,,
1638729730.2802176,,,,,,
1638729730.3404977,,,,,,
1638729730.3970163,,,,,,
1638729730.4559913,,,,,,
1638729730.5186257,,,,,,
1638729730.5759952,,,,,,
1638729730.6393282,,,,,,
1638729730.6957564,,,,,,
1638729730.758198,,,,,,
1638729730.8172412,,,,,,
1638729730.877963,,,,,,
1638729730.9390059,,,,,,
1638729730.9996717,,,,,,
1638729731.054765,,,,,,
1638729731.1185799,,,,,,
1638729731.1774514,,,,,,
1638729731.2424004,,,,,,
1638729731.295385,,,,,,
1638729731.358922,,,,,,
1638729731.4179175,,,,,,
1638729731.4769976,,,,,,
1638729731.5379505,,,,,,
1638729731.5993564,,,,,,
1638729731.657304,,,,,,
1638729731.7177784,,,,,,
1638729731.7745636,,,,,,
1638729731.8359623,,,,,,
1638729731.8980474,,,,,,
1638729731.9666207,2.3123556800959504,1.3453875260107537,3.808902422044252,-178.23876067361508,-1.8235655189472428,4.607192208488516
1638729732.019425,2.4014143154846255,1.0694209506781323,3.631710543140877,160.29715740194163,-13.314492945551482,4.331257169953602
1638729732.0808194,2.4722946331999283,1.1217476107152817,3.601644558841768,163.47351139798513,-19.4966094358252,2.3172572361020616
1638729732.1428545,2.443741016403857,1.1118356205410727,3.598480898285268,162.9922334132733,-18.42554199398403,3.1378075413040514
1638729732.2020514,2.405217228038384,1.1083809313580884,3.604607174900469,161.984532976495,-15.79575780657189,2.8414486746534804
1638729732.2622554,2.424389773526811,1.276840212437768,3.6495938314411953,175.52179946113694,-15.911433794706308,2.5554649469769974
1638729732.3209746,2.380313304806619,1.1975678908239245,3.635940170003466,168.8602643620451,-13.541537781630279,3.1153238328726416
1638729732.3810437,2.362758811197122,1.2696317523943155,3.661355847809003,174.8948553773872,-11.673647010412243,3.2906822208773376
1638729732.4416692,2.339975156056087,1.21433392475223,3.638162360993801,169.42519499899208,-10.903908981465863,1.994197193331339
1638729732.5020304,2.277544743095636,1.235172123737021,3.6739659549971218,171.60455339898638,-6.459018341176298,4.365749758280024
1638729732.5635478,2.38164993868851,1.2876395403954872,3.6142543736582917,174.94256168578525,-16.498445092500276,2.4661832446473873
1638729732.6157706,,,,,,
1638729732.6798353,,,,,,
1638729732.7403893,,,,,,
1638729732.7969701,,,,,,
1638729732.8556335,,,,,,
1638729732.918784,,,,,,
1638729732.9750488,,,,,,
1638729733.036528,,,,,,
1638729733.1016963,,,,,,
1638729733.1586022,,,,,,
1638729733.2222433,,,,,,
1638729733.274383,,,,,,
1638729733.3390362,,,,,,
1638729733.397001,,,,,,
1638729733.458939,,,,,,
1638729733.522203,,,,,,
1638729733.5749393,,,,,,
1638729733.6376138,,,,,,
1638729733.6949031,,,,,,
1638729733.7590797,,,,,,
1638729733.8219273,,,,,,
1638729733.8781657,,,,,,
1638729733.9404616,,,,,,
1638729733.995188,,,,,,
1638729734.0579858,,,,,,
1638729734.1156683,,,,,,
1638729734.176651,,,,,,
1638729734.305002,,,,,,
1638729734.4314778,,,,,,
1638729734.5665615,,,,,,
1638729734.6904655,,,,,,
1638729734.8243172,,,,,,
1638729734.9528956,,,,,,
1638729735.096793,1.3378218574830725,1.0552127501354795,3.695967219293305,155.48209962806482,9.152841621630973,8.009165497989017
1638729735.2186565,1.3197913435459174,1.3867983215244797,3.819245334333594,-178.94815285488497,12.782275871143957,1.7175504776155026
1638729735.345399,,,,,,
1638729735.4716253,,,,,,
1638729735.610704,1.3537984003955554,1.1178402339284599,3.793090173190225,163.78829399446886,7.469960189281921,3.8532408151728905
1638729735.7389958,1.5287589244288309,1.2689294461799239,3.860412861512091,175.81932662668854,-3.1939015357031257,1.1638738572948104
1638729735.867002,,,,,,
1638729735.9925442,,,,,,
1638729736.1260517,,,,,,
1638729736.2498705,,,,,,
1638729736.3846135,,,,,,
1638729736.5148308,,,,,,
1638729736.6437545,,,,,,
1638729736.7730892,,,,,,
1638729736.905299,,,,,,
1638729737.0379581,,,,,,
1638729737.152389,,,,,,
1638729737.2923212,,,,,,
1638729737.4185188,,,,,,
1638729737.555164,,,,,,
1638729737.6876419,,,,,,
1638729737.8130405,,,,,,
1638729737.9398553,,,,,,
1638729738.0750306,,,,,,
1638729738.2041593,,,,,,
1638729738.3216453,,,,,,
1638729738.4530628,,,,,,
1638729738.5928302,,,,,,
1638729738.7217307,,,,,,
1638729738.8612478,1.2107943777369652,1.199580019171803,3.835257425827722,167.70522124303204,-25.72298463402009,-9.073573031871401
1638729738.98076,,,,,,
1638729739.1119878,,,,,,
1638729739.2416604,,,,,,
1638729739.3725655,,,,,,
1638729739.4996777,,,,,,
1638729739.6327543,,,,,,
1638729739.76032,,,,,,
1638729739.8886118,,,,,,
1638729740.0203595,,,,,,
1638729740.1531556,,,,,,
1638729740.2850952,,,,,,
1638729740.4100623,,,,,,
1638729740.5405734,,,,,,
1638729740.6728945,,,,,,
1638729740.8023171,,,,,,
1638729740.9278963,,,,,,
1638729741.064004,,,,,,
1638729741.1951678,,,,,,
1638729741.3231924,,,,,,
1638729741.4519033,,,,,,
1638729741.5798843,,,,,,
1638729741.7080336,,,,,,
1638729741.8455694,,,,,,
1638729741.9712663,,,,,,
1638729742.1066325,,,,,,
1638729742.2337444,,,,,,
1638729742.3652277,,,,,,
1638729742.4919646,,,,,,
1638729742.6234922,,,,,,
1638729742.7490914,,,,,,
1638729742.8758898,,,,,,
1638729743.0075433,,,,,,
1638729743.1393116,,,,,,
1638729743.2761624,,,,,,
1638729743.4105506,1.8057514305214613,2.343462662777611,-1.8550579969218097,37.68821469577908,-16.691918443039235,-163.54526366523555
1638729743.5334587,,,,,,
1638729743.6608515,,,,,,
1638729743.7984784,1.9800112461298918,2.0938804140716196,-1.980856760032418,29.431374927341796,-27.540342251782103,-172.26430197252088
1638729743.921597,,,,,,
1638729744.0546823,,,,,,
1638729744.1800811,,,,,,
1638729744.314019,,,,,,
1638729744.4390314,,,,,,
1638729744.5793033,1.81768773892107,1.9406841487709865,-1.9014016860710157,27.783432152456346,-21.80838709972584,-174.45821273263087
1638729744.708595,,,,,,
1638729744.833815,,,,,,
1638729744.963435,,,,,,
